Run,NF,fb,xb1,xb2,xb3,xb4,xb5,xb6,xb7,xb8,xb9,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xb33,xb34,xb35,xb36,xb37,xb38,xb39,xb40,xb41,xb42,xb43,xb44,xb45,xb46,xb47,xb48,xb49,xb50
23,124096,9.905720688152542e-11,4.855058345270693e-12,-2.829724500790706e-11,1.1766012810371178e-11,2.6385907496133032e-11,-9.476924312977715e-12,-3.60522888559368e-11,1.0441614719737692e-11,2.0892323969398546e-11,5.409873927780349e-11,-3.797409377867344e-11,7.352851847016381e-12,3.405830497399345e-11,9.121258728768685e-12,1.107485827777158e-11,-1.0527454282897634e-11,-4.282956230119864e-11,8.330838623060149e-12,-9.714488948566205e-13,1.557454149469801e-11,-2.5476101884644433e-12,-1.2638607533869216e-11,2.3605801228473272e-11,-3.8709216703282917e-11,-2.2911511150399428e-11,-7.482156633613877e-12,2.7922266793861973e-11,6.757230102760281e-12,-1.3775490958743253e-11,-7.72262349719962e-11,3.744485837750057e-12,1.3472570932897229e-11,-1.6991040051467837e-11,-3.9587293754938384e-13,-8.088093935768986e-12,-5.8391063751468485e-12,-1.7360250973485735e-11,1.5828874374643924e-11,5.0617920623287445e-12,1.5486925633247347e-11,1.3085578650255142e-11,-1.3328577441920942e-11,-2.6986404677813185e-11,-3.253048005071314e-11,-7.949760517401941e-12,9.958556919113867e-12,1.3378764405971663e-11,-5.5132585583776004e-11,-4.7781324217902926e-12,-4.6520150345559115e-11,-1.164769481987211e-11
24,122258,9.226797104133766e-11,-2.4725574888479383e-12,-3.974847360671977e-11,1.4991913655184254e-11,-5.277748596287267e-12,1.0026689872951109e-11,-3.048060424127004e-12,2.47490579833526e-11,2.4066302698162123e-11,-5.4034380726094645e-12,-5.639358445726642e-13,-2.0795884791191956e-11,3.0922389653810546e-11,-2.0612365910195547e-11,5.8779494681736755e-12,2.6588940047539676e-11,-1.3058768019342699e-11,1.4155882044236605e-11,-2.5365171858987994e-11,-1.588451772181959e-11,-2.4625879788765507e-11,4.06834178686604e-12,4.975236654110235e-12,3.707093509419558e-11,-2.3053369002815652e-11,7.273912166922722e-13,-2.420844583956529e-11,1.7018862992635614e-11,6.153269676442791e-12,-2.55349760941311e-12,1.6408984944131734e-11,-1.065699582771057e-11,2.302249524174913e-12,-1.7394705897693804e-11,-5.732330261425271e-11,-3.837052075479435e-11,7.750392918855856e-12,-2.6879744737936597e-11,1.662381604695572e-13,5.704156402304574e-11,-8.242890519137709e-12,2.590151761972179e-12,-1.891006802564905e-11,-1.484330141834764e-11,4.1204638805245107e-11,3.8404622012625384e-11,-4.457051370301561e-12,-7.435417665475166e-12,-1.9690111928805526e-11,-3.6663109331919854e-11,3.1966666764371007e-11
25,119922,9.971801162578231e-11,-3.25238126837915e-11,3.70267089895797e-11,-3.515126474006572e-11,-7.485254374377049e-12,-3.7791928416310116e-11,1.585361705217458e-11,4.524545058419443e-11,-4.858619076604065e-12,5.846752765544558e-12,3.940678520839395e-11,1.2977492942619528e-11,3.4154988278803504e-11,3.668951621410714e-11,3.126423181578693e-12,2.877143350254592e-12,3.754990034396656e-11,-1.995595393542564e-11,7.2216683743775205e-12,2.398934085502401e-11,1.51896339632314e-11,-4.183469423318685e-12,1.2093996151507577e-11,-2.189109430261405e-12,5.4912016621172736e-11,-1.9254791857017694e-11,9.79166065301502e-12,-2.4634571410661498e-12,3.545673386851232e-12,4.505590656225359e-11,-4.103531332326874e-11,-3.231392132651259e-11,3.569039505343378e-11,1.1573032733137037e-11,4.45431479385692e-12,-2.6081497407891484e-11,-1.021853122130583e-11,8.19797092456537e-12,-2.5688984110468438e-11,-3.712362637920118e-11,-4.665826017092116e-11,9.93772575734338e-14,-5.731014003968203e-12,3.32617093593115e-11,9.066533470515837e-13,5.307799122529771e-12,-1.885970520861721e-12,1.525717131924274e-11,9.123295083056222e-12,-1.3844749683441829e-11,7.0470127806351835e-12
26,123164,9.81938974575769e-11,1.1808384431379449e-11,-4.1141049420750295e-11,2.8503982978076118e-11,-2.691735815493346e-12,-1.579565009246757e-11,6.659527008561844e-12,-1.2795648449315703e-11,-4.233119039026451e-12,-4.387392468007059e-11,2.380067299926154e-11,6.795454611603846e-12,-1.9440443287671222e-11,4.538450232193677e-12,3.2329497208581586e-12,-5.189166751981033e-11,2.8413867153448086e-12,2.4046829049234445e-11,-7.238644657645834e-12,-4.74993865840178e-11,-4.458288410533056e-11,-9.54279995973889e-12,1.087434195057175e-11,4.608846657541515e-11,-4.048766785249211e-12,1.6691336631321978e-11,4.437946996331307e-11,3.731114977503521e-12,-1.1332099718370901e-11,-1.9262847309572088e-11,-8.15545711148772e-12,-1.1996260013909853e-13,5.04476139020043e-11,-2.0512339192189905e-11,-1.4021912220665853e-12,-2.167745214898767e-11,1.7509030147151966e-11,4.530294837539267e-12,1.3700646375255522e-11,-8.790267904710017e-12,-9.17053820338848e-12,-4.735463230988534e-12,-5.105011970622665e-11,1.4543254861164986e-11,1.2952201785245078e-11,-2.050880326838099e-11,4.1719448666207295e-11,1.6138721117736203e-11,-2.0376790443014633e-11,-2.966019235123626e-11,2.1561906605475797e-11
27,121791,9.938050382629626e-11,3.089266070866735e-11,4.606767572211876e-11,-1.8815410115683137e-11,-2.2548112597416193e-11,4.074909792412447e-11,1.1102480110237956e-11,1.233244614437508e-11,-5.154865181028343e-12,-3.976283418560133e-11,-3.8537740523941994e-11,4.7129657111048414e-11,4.908414986121475e-12,-1.429603921415705e-11,5.543908304491428e-12,-1.5023672529805635e-11,-8.055567792910017e-12,-1.3084961386499782e-11,-1.4701098130996657e-11,-3.125221413478004e-12,1.4418304061390324e-11,-4.101206544032668e-12,8.157829838017504e-12,-2.6060269251952815e-11,-1.45700777904511e-11,5.403401459547639e-11,9.658836738284036e-12,2.4283122830075488e-11,-1.88375262888635e-11,3.080906781714044e-11,-1.0590923924419822e-11,3.4997347625859355e-12,6.013249701050593e-11,-2.942066636114812e-11,2.2272226444657305e-13,-3.1052629721236164e-11,7.871647271112971e-12,-3.1305728488809616e-11,-7.978096102847541e-12,5.496868548432888e-12,1.0775226139455078e-11,-1.6821619433357762e-11,-9.271521269309095e-12,-1.6958100191540418e-11,-5.657545920050108e-11,-1.2200299274860788e-12,-1.637887842531469e-11,1.3921418492419888e-11,-2.6495792778445147e-12,3.8235946697829463e-11,5.113449217237158e-12
28,122026,9.794876021373966e-11,-1.418307801484079e-11,-4.644810390502733e-12,-2.3491230164632798e-11,-1.2728108093509344e-11,3.698822398309958e-11,2.3762922933379233e-11,3.1126621923572274e-11,1.1625124340313277e-11,1.0418104624335785e-11,8.222248977406904e-13,8.458476562609672e-12,-5.6902718374622025e-12,-4.40813951572272e-11,-7.979402245681413e-12,-3.151788313504655e-11,-2.450759204342819e-11,-6.389097354652446e-12,-4.35134687341539e-12,2.61793907411411e-11,2.7390067934154616e-13,-3.081850952468645e-11,-5.1120414733436777e-11,-2.4055211973046288e-11,-3.950069844276419e-11,1.169546431457919e-11,1.903416922792467e-12,-5.28309464901861e-12,-1.4051630301742243e-11,5.27395832823672e-12,3.678559083413761e-11,2.736414653434591e-12,4.0619254870626866e-11,-8.640075489248454e-12,8.658373731400054e-12,-1.3121246095864024e-11,4.704977005850353e-11,-1.585507421679462e-11,-1.628412570002692e-11,9.377638806570106e-12,1.9689493563465142e-11,5.024041101721898e-12,1.1129363494475864e-11,5.6315972577099525e-11,-2.097994351935638e-11,-3.490096165204448e-11,3.677057183428261e-11,-4.351810171042118e-11,1.747306837295417e-11,1.4773823148435575e-11,-8.103812172906042e-12
29,122100,9.719913762751275e-11,-5.492651597292681e-12,-2.718041689098784e-11,-6.69689527206512e-11,4.222087719864919e-11,3.299193742847824e-12,1.2940869872213967e-11,6.102004523724639e-12,-4.8783710929278386e-12,7.58339173712365e-12,-2.7332813555057726e-11,1.887428413669602e-11,5.219512184698084e-12,-3.207250993203668e-11,9.851158647795058e-12,4.4561031824734736e-11,1.2508022894433271e-11,2.166812023069166e-11,4.990869988822893e-12,-1.3805549610917963e-11,1.917007793241993e-11,-5.2790645991046284e-12,-2.0393897277530948e-11,-3.574648851596961e-11,2.2268147521447337e-11,1.6494199289824703e-11,-2.1890213062708376e-11,1.3631024728302171e-11,-5.7462099786047336e-12,4.143829650806595e-13,-6.853228881747853e-12,-2.399487706253485e-11,-1.4701805247919827e-12,-3.945337341663276e-11,-2.7246648765288917e-12,1.881549302295217e-11,-2.0638412089061668e-11,-2.1660662701935497e-11,-3.551866138052644e-11,2.2048674738721544e-12,5.341704137949399e-11,-1.922701212865987e-11,1.2995664784672575e-11,-2.819945364611359e-12,1.0744601996149772e-11,4.438260912285283e-11,-3.6852526865866006e-11,1.804444566480519e-11,3.118302183194986e-11,2.652405386928607e-11,-1.1883776193335762e-12
30,124301,9.529843580935449e-11,-3.1544115540142515e-12,7.5429726265151e-12,4.2558363033735105e-11,-2.7174964930160706e-11,-1.6824450633830566e-11,-2.050871318449665e-11,4.380875418666264e-12,-3.78291234316173e-11,6.212525243551788e-12,1.842084686128506e-11,-8.661279055671124e-12,-1.033803238820481e-11,1.0365632410980585e-11,-1.1163177166684233e-11,-1.960262380828365e-11,-3.063050810487581e-12,-4.299933188307289e-12,1.737841913726102e-11,1.8664971826153975e-11,-2.156317171332745e-11,1.1011039484475862e-11,-3.771682452275087e-11,-2.73611704594798e-11,4.588731783266239e-11,-4.061866304302945e-11,-7.948479614382458e-12,-2.132312839913302e-11,4.350002911117408e-11,2.9518226376933535e-11,-2.7110513417259756e-11,3.9467103716980634e-11,4.581280295903414e-11,4.659242986902623e-11,-3.353979899909227e-11,1.8120712284533544e-11,2.52241073470492e-11,1.3531844519509807e-11,1.8402738638128574e-11,5.930442955424561e-12,-9.64359970716743e-12,-1.4952628373964095e-11,3.305807224360466e-11,1.1163002256105581e-11,2.798256728541193e-12,-2.1490244762492863e-11,-1.8968992906118374e-12,-8.317867257074115e-12,1.8825469762040627e-11,1.787480637086044e-11,1.4139077342852052e-12
31,122509,8.977041332514091e-11,-2.1252357307445354e-11,6.410109726670296e-12,2.2510377092303656e-11,-2.6193611856231835e-12,2.513953982691715e-11,-1.1281045613235062e-11,-2.628137749446367e-11,4.363987655853367e-12,-3.3120408132127764e-11,-4.275483074191636e-12,1.8514780525030973e-11,2.2888503699858678e-11,-3.773926263363038e-12,6.675950847993354e-13,-1.9196594528363405e-12,-2.7227961942860576e-12,-2.6761355289967676e-11,1.254829875814214e-11,6.612712902143253e-12,-4.716323406731739e-12,-1.4580038793858145e-11,-1.613017243072288e-12,7.920838954819802e-12,4.1016636892757696e-11,-4.5737676024975676e-11,-3.280804902632199e-11,-1.3061885182527067e-11,2.771943337848592e-12,-4.580644946240675e-13,3.5134059109060374e-11,-2.7879716774779292e-11,-6.669302692562269e-11,1.7479607944004726e-11,2.4091531257801726e-12,2.622991172216139e-11,9.082310655558147e-12,2.3579061944092228e-11,9.07970678318216e-12,2.1916427549801775e-12,2.280611255444959e-11,1.4935859503462856e-11,-1.5185218430293546e-12,-7.407908551848902e-12,3.849134121065025e-11,-4.026608499814393e-11,-9.026875799736459e-13,1.381458815645755e-11,2.4290466188280446e-11,-3.80624711713803e-11,-1.160649998327683e-11
32,119907,9.89648363258766e-11,-3.3211384803610998e-12,-3.395582386159112e-11,-4.4943321879729264e-11,2.323888435951333e-11,1.650794849253091e-11,1.2257796681106836e-12,-5.509055274047922e-12,3.170353296365541e-11,-1.0619373885899487e-11,2.4393481952674392e-11,-4.007028669105907e-12,-2.0053792873251758e-11,5.2238098814374156e-11,-4.0058235352853456e-11,-1.4273214846084624e-11,-8.835317569001617e-12,1.8076431129231725e-11,-5.442257388050578e-12,2.687063632609588e-11,-1.4841081612688164e-12,2.5400958779056047e-11,8.496428529275159e-12,-2.8661503223393792e-11,-2.9534820677281175e-11,9.41701332613827e-13,2.1989408124855314e-11,-9.827320108647239e-12,-1.5597466200698345e-11,-2.1104764325827403e-11,-4.6584276942839554e-11,3.576877482012401e-11,-8.791631302314837e-12,-8.619807318474336e-12,-1.1421476882765457e-11,4.249985344204586e-11,4.4167168712223195e-12,-1.8781911590045098e-11,1.6593670027531026e-11,-2.7028414929585247e-12,-2.7313532984137608e-12,-6.384194188976535e-11,-9.565567762329915e-12,7.010982836059771e-13,-2.076305286263439e-11,-1.5269226234697902e-11,9.75516341178009e-13,-2.4414160932947564e-11,-5.14381158585724e-11,1.9490139635652992e-11,2.033272315634647e-11
33,121761,9.662715072522587e-11,-1.912272924177746e-11,-5.304700021930811e-12,-1.941476191882947e-12,-2.9057795039410498e-11,-2.922318764211087e-11,9.235770768336948e-12,1.8027558654827777e-11,9.417761263896185e-12,7.220326768343591e-12,-9.567525962398049e-12,6.84232963806902e-11,-2.4697287252172363e-11,1.4252216628978497e-11,-1.1850108579806474e-11,2.6490158478542196e-11,-8.19763581839663e-12,-2.155732702638087e-11,5.707752936555984e-13,-1.6757786457490724e-12,7.324659928741585e-12,1.4260153234488128e-11,-1.905702825025153e-12,-6.911614087975589e-12,2.2093780122595905e-11,3.367335402942464e-11,7.416695446043882e-12,-2.4004382812615504e-11,-6.105585018288059e-11,-8.011395319641443e-13,-3.987964909290166e-11,-2.334119611943596e-12,5.006039426682832e-11,-2.306619044274432e-11,-1.9866271804194757e-12,3.854383434242669e-11,2.869096827119003e-11,2.972467501202884e-11,-5.560355271016502e-13,2.515132493622345e-11,2.5223056624677355e-11,-9.454741848788529e-13,4.291955347117873e-12,1.2536223903172348e-11,-5.973762449055514e-12,1.7752933008645197e-11,-4.931920554444724e-11,3.866628270670829e-12,-1.3884779158260504e-11,3.028407912599684e-11,9.64890700784553e-12
34,123318,7.805711632613566e-11,-3.5816574175534035e-12,-4.962796508894296e-12,1.7278434485497445e-11,-1.129305515180113e-11,6.8787959189179625e-12,3.3457932651181486e-11,-4.57884611652258e-11,8.758917504981782e-12,-2.5375949667650302e-11,-5.297780896929133e-12,-6.6333018680432926e-12,-7.651616280595622e-12,9.944915796778995e-12,-1.036709820538232e-11,8.94072949194502e-12,7.831088449390226e-12,-1.4230401774988144e-11,-5.7309052271441815e-11,3.097000858832502e-12,2.997655498525042e-11,-3.944900146356315e-11,-1.655000296612802e-12,-2.314000360451421e-12,7.0431121171585135e-12,-2.180191214682452e-11,3.542948923293593e-11,4.403075880622624e-11,1.0212640124330993e-12,4.86256709665215e-12,-1.1768323150546073e-11,-1.715138639319677e-11,7.65369366163737e-12,5.811731489034853e-12,-9.66737956395049e-12,-3.428823217879085e-11,2.6820615734521788e-12,3.3771248046236876e-11,1.232563942292577e-12,-1.1194266016484806e-11,9.629064482311243e-13,-7.216085117656702e-12,-1.5588330168274405e-11,-1.24715372117503e-11,-1.477404561109729e-12,-1.2659476663916892e-11,2.6552540906443134e-12,3.0434382351614873e-12,-2.0084530107077215e-12,-1.1919164142865204e-11,-2.3794127677849823e-11
35,121498,9.998801786537115e-11,-2.989243344796332e-11,1.291608581716812e-11,1.7367567960498124e-11,1.6326960682300794e-11,3.0337917900855045e-11,-6.509081305673171e-12,2.7219802015139948e-11,-2.9552759094862522e-12,1.3128278983233415e-11,-2.6777351974783935e-12,-2.261076808087274e-11,1.5001530275563974e-11,-4.6061141798997044e-11,1.657313695948953e-11,-5.689908536700515e-12,4.482751704742217e-11,4.575361222828717e-11,-3.972682906264419e-12,-1.195949708939456e-11,-1.316435858842705e-11,4.449667086016645e-11,-1.2406106211005347e-11,6.551545205633642e-12,1.2389550035340488e-11,-7.571591054884983e-12,-9.364825136846829e-13,3.4674691168077267e-12,-6.935560242451584e-11,-1.8164012010495808e-11,-6.475400341216847e-12,-1.4536418260928504e-11,2.078178918704222e-11,-4.3401657829320865e-11,-7.622049959143355e-12,-2.9539900139768704e-11,-6.611598296653423e-12,-1.0100981412954604e-11,4.466221168944242e-11,-1.4104620342484243e-11,-8.25020947273978e-12,1.8008180798486396e-11,-3.6413179695212166e-11,1.1097695325141883e-11,-4.4090211575169275e-12,-1.501799278328714e-12,4.247811862928316e-11,2.8279419158322213e-11,-3.367212510719072e-11,-3.5467863644313205e-13,3.377705215004758e-11
36,122387,9.922063171075024e-11,-1.3792005089754282e-12,1.6473239418058863e-11,-9.436183548417989e-12,1.6694422280886434e-11,4.694165579744148e-12,4.3567521297738855e-11,-8.500539986299638e-12,2.1431098917084034e-11,4.2918946146925305e-11,-2.221437143062289e-11,-1.2471231108062478e-11,-1.6059505878162564e-11,-2.9546931149439286e-11,-2.6815575347567137e-11,6.575990961253883e-11,-1.3731825580587875e-11,6.221004702974962e-12,-2.8476828444088025e-11,-9.920247452038921e-12,7.316257073626504e-12,1.4208259247431414e-11,1.2564412347216152e-11,1.804140166652943e-11,1.1522330076349625e-11,-4.7947414896534433e-11,1.5100718844098242e-11,-2.578112764034163e-12,-6.816575299139326e-12,1.573336124959759e-12,5.214060637025618e-12,-1.9948483848285356e-11,1.1461184811149873e-11,3.059191889125531e-11,-2.438500483226581e-11,1.6384833531762827e-12,-1.2137332765461882e-11,1.5403708043713052e-11,8.093481548054875e-12,1.6520397922484564e-11,3.752716150469161e-11,-4.7129209030518936e-12,1.180603354002093e-11,-4.6152083761429e-12,-7.287334018332428e-11,5.7733685270678175e-12,2.7472533975951287e-12,-2.999624530321231e-11,5.4397516163451834e-11,-2.832234213503277e-11,4.394724596556152e-13
37,121986,9.858824867592375e-11,-1.868320687176381e-11,-1.6584476532032955e-11,1.7372633335652543e-11,-3.428900768490166e-11,-9.281429786729112e-12,5.378917909725767e-12,1.8861575686477418e-11,2.703497014486153e-11,-1.0232671790154393e-11,4.8738507730759415e-12,4.402601886918732e-11,-2.883043799648299e-11,-9.084545641099787e-12,2.0896030005562805e-11,2.9128167678345296e-11,-6.669464548324669e-12,3.849950883516584e-12,5.3594733315281943e-11,1.6562222774933486e-12,4.9739875710695436e-12,3.0172053806419413e-11,-4.1599035372385185e-11,-1.9351514066358834e-11,2.0471516977512363e-11,-3.2868209144283355e-11,1.1317136057846482e-11,-1.0986719102488345e-12,-1.7485293620635797e-11,8.644629402968316e-12,-1.400395592436922e-11,2.1657512470073243e-11,3.0985890034821124e-11,-1.4081337275163053e-11,-7.290331466057318e-12,-3.502903572209407e-12,9.942236151354728e-13,-9.211575204871342e-12,-1.0574269949827895e-12,3.947848009046182e-11,3.9038466363166845e-12,5.357109106022514e-11,-4.511300201126816e-11,2.0882862474780243e-11,-2.249350012229258e-11,1.9444252750782778e-11,2.3061618387265657e-11,-1.1717704355864362e-12,2.274263798078026e-11,3.1767532759344055e-11,5.464771930035942e-11
38,122212,9.8957730898519e-11,-3.317453739533842e-11,-2.1404250122349625e-12,-5.626809336593238e-11,-4.627607943017725e-12,7.758766469577628e-12,1.4474723662394892e-11,3.12293331953138e-11,-6.956723732428642e-12,6.3132556652826756e-12,-3.1420935871758704e-11,-2.2092843229491517e-11,5.047755932092709e-12,-7.44686628897824e-12,-1.9372963808927578e-11,1.2869552166512418e-11,1.0199613947785618e-12,1.7166654790978948e-12,-5.2401642060035844e-11,-2.294450211705636e-12,-3.111987984309661e-11,-3.9968195744475606e-12,-1.121456099877373e-11,1.3546502420319866e-11,-4.334327350309155e-12,-9.306906251949966e-12,2.400191877138196e-12,2.6523424811702976e-11,-2.433131982872081e-11,-1.881134368566025e-11,3.58864964232751e-11,1.6889833824577136e-11,7.545344121556527e-14,-1.189935882352618e-11,-5.711701578260332e-12,1.2251640396455471e-11,3.477823357285125e-11,-3.358344921889335e-11,3.927582549805083e-11,8.412877547805723e-12,-1.1478398773498101e-12,4.987809972836499e-11,-4.9845280152413815e-11,2.789073536822337e-11,3.657578108681392e-11,3.8567997712144427e-11,-2.127058923132178e-11,1.5925513262948748e-12,-1.2239251689853097e-11,-2.141873208680962e-11,3.9757610959445827e-11
39,122573,9.828982072690451e-11,-2.2104429314844533e-11,-9.107738796270448e-13,2.3808793491353337e-11,-1.0333676346116302e-11,-1.1668351098530906e-11,-2.8641677426662868e-11,-1.9012561339887324e-11,5.2087248903612566e-12,-1.462039853890828e-11,4.075398428946544e-12,-1.7863500125054184e-11,-5.388784280078831e-11,-1.9928986511260066e-11,-2.34648369947618e-11,2.017581921511068e-11,-3.2839583629100994e-11,2.9605957318416987e-11,-2.8248544119402816e-12,-3.639155703355053e-11,-1.4441355486205642e-11,1.571043585466256e-11,-2.948008058499105e-14,-3.5455667634884368e-12,1.953781158000506e-11,-2.695352715661268e-11,-7.262161537967987e-11,-2.0682972876720114e-11,3.8023641479205895e-12,-3.749232076172487e-12,1.7427965829533366e-11,-3.0750041143852604e-11,-8.918746569990094e-12,2.0860346493269486e-11,1.5467055161718355e-11,8.848787585426281e-12,-3.05731053886115e-11,3.303498052971793e-11,1.535633247753273e-11,3.962286652802561e-11,1.827631748631019e-11,2.0110431267318875e-11,-1.2855515307329047e-11,2.4729642168489884e-11,2.5528676038318566e-11,2.598631360426944e-12,-3.418542976870632e-11,1.726064616047267e-11,-2.718281856135839e-11,-4.187117077085967e-11,1.5338415145557326e-11
40,123235,9.903589059945261e-11,-4.477518546006004e-11,3.1298132774126727e-11,4.070351266173009e-12,5.064901454144652e-12,7.521537575593841e-12,2.372385539014816e-11,-1.2070785689649077e-11,-2.2642979444593447e-12,-7.148105774593919e-12,-2.1246529385791897e-11,-1.6129382793041785e-11,3.2066475132840295e-11,1.4914223106109874e-11,-2.1293563764646857e-11,-1.631635169194953e-11,-2.8991156098909204e-11,1.4684267560185105e-11,2.16004651556761e-11,2.8634414973592508e-12,-2.5503820394147133e-11,7.033178416092017e-13,3.06033444395102e-11,2.234114046131162e-11,-4.6918863971147774e-11,3.501840822390189e-11,-4.746413700890711e-11,-3.64203284445895e-11,-1.7821604943231698e-11,1.4239732177299661e-11,2.963138151076519e-11,-2.7647305619897285e-11,-4.508442478949612e-11,-1.2006249586424873e-11,-4.347604522595581e-11,4.295469027053628e-11,1.4185476354917591e-11,9.273003665037485e-12,-1.11184285257006e-11,4.07603947923819e-12,-3.540876884307253e-11,1.7926099459159812e-11,-2.7731541438476664e-11,2.8769340065953874e-11,2.9132558395682024e-12,-1.717404059117769e-11,-2.669098907284426e-11,-2.2035356792514546e-11,1.0641707420803954e-11,-9.30005705435923e-12,-1.1021478220208494e-11
41,121061,9.597345140832658e-11,7.428350900989878e-12,-3.205658732893005e-11,-3.5226675400723386e-11,8.269233673031622e-12,-2.6257587594326945e-11,-3.049140934750143e-11,-4.196751717081841e-11,-7.144388698943384e-15,-1.5365252481703874e-12,-1.0737526160311212e-11,1.1961514764026709e-11,3.722783657268278e-12,4.377657661321493e-11,-5.134475987459865e-11,1.1847229237129792e-12,2.455059263371373e-11,5.332320794001468e-11,-6.99315998856423e-12,2.8448509941447415e-11,-2.0062955041103192e-11,-3.595247342262135e-11,-2.5662466510698887e-11,5.2313301542021015e-12,3.1938085969019516e-11,-2.0093848379598434e-12,3.697205194240658e-12,2.233715654844667e-11,7.575278387834664e-12,-1.2110899344281899e-11,-1.0339770857402965e-11,5.071624981830163e-12,6.880591244112326e-12,2.464561784263681e-11,2.0470714964198263e-11,-6.078739110099027e-11,-9.380074511664599e-12,1.3438304003494883e-11,-3.0360719469669637e-12,1.1576147123121135e-12,2.3350196714378124e-11,-2.844610874279206e-12,3.342172912838017e-11,-2.321958564217356e-11,1.6096856152906736e-11,4.2317126507880066e-11,3.1079941253931183e-12,3.54552216528501e-12,1.6279116372265446e-11,5.243942865242411e-12,1.1346188932679434e-12
42,122739,9.794165478638206e-11,1.714188369843152e-11,-2.7610393541167622e-11,2.2254848360759636e-12,2.746911168627566e-12,1.9905119414056745e-11,-1.1234611656088073e-11,5.716680345224497e-11,4.896167495162291e-12,1.6353014846431078e-11,4.199117075365265e-11,1.6361549900372866e-11,5.948221428638166e-12,3.047078395487069e-11,-1.9462053234593953e-12,4.389400000223871e-11,2.037695228594956e-12,-1.1457004608790563e-12,1.827175529832708e-11,-2.935490127298606e-11,-2.0003639868916876e-11,-2.218802178543733e-12,6.548543562620592e-11,-3.6456132235390896e-11,-7.266617820899006e-12,6.654551556699691e-12,-1.6894830671161058e-11,1.1046494840873782e-11,3.96748452753694e-11,-7.523330226317241e-12,-1.2787524714040127e-11,3.29675741337485e-11,-4.84693241535547e-11,-1.588955426978358e-11,4.04789549839163e-12,1.4130368249949792e-11,5.718965377958116e-13,6.531117036260512e-12,-1.9915819861229057e-11,1.334598801099226e-11,-7.647195725845992e-12,-2.8269311862500652e-11,2.1018677580436327e-11,7.580975217608482e-12,3.1544194762787296e-11,1.2323380267005638e-11,2.455618852037767e-11,1.6660705567230973e-11,3.506591763082297e-11,3.363279859172805e-11,-1.056819311434056e-11
43,121521,9.640688247714024e-11,-2.8105641068583788e-11,-2.85269960949138e-12,-4.871238787996892e-11,-8.359352853756245e-12,-3.677935245869056e-12,-2.051176911198587e-12,2.5622253499653834e-11,7.418599801305586e-12,9.591925491421031e-12,-1.3247011250806053e-12,4.1120567950983436e-11,4.282642394596923e-11,-7.450826692237944e-13,-3.1761964045102454e-11,-1.8872293660305897e-12,-5.4985207138484873e-11,1.845738993770502e-11,7.935167165248652e-12,3.924792715007742e-11,-4.007118537727517e-11,-1.2476187214213376e-11,1.3245637693497724e-11,-2.660631002257385e-12,2.8311749980732552e-12,1.4300305103059397e-11,-2.6615079211479193e-12,1.466200789644926e-11,1.0599169053425721e-11,-5.783216502983993e-12,-8.804472862764082e-12,1.7020342358542813e-11,1.1911464840665926e-11,-6.69359608458389e-12,-1.2646220976593179e-12,-5.197557172149912e-11,-2.5093162820634664e-11,-5.58506962881391e-12,-3.665728503999921e-12,-1.3977212724792092e-12,5.1430603053151747e-11,-1.9317555235497346e-11,1.2760432872035318e-11,2.7286968847512335e-11,6.465062667432139e-12,-2.971494338597675e-11,1.218377147081941e-11,2.3857284885799237e-11,-2.2515816781378722e-13,-1.4589440513464948e-11,5.6895341449640186e-11
44,122902,8.852341082388193e-11,3.343024031782978e-13,-1.55702439012213e-11,-6.883224014794099e-13,8.581460298536069e-12,-1.5339051288209594e-11,6.077768944800242e-12,-4.528533372068446e-12,1.094611495720124e-12,-4.509346766443745e-12,5.6990344459403776e-11,1.3484226072156753e-12,-7.544669839373689e-12,-5.998406801716098e-11,3.881228802168579e-12,-3.108571256925919e-11,2.1579318557435427e-11,8.765912166260293e-12,2.5426108554474414e-11,2.319980830050558e-11,5.4654198129843394e-11,-3.539516326429308e-11,-6.580005487716505e-12,-8.705514296312174e-12,1.0574437359098091e-11,1.1014839317245883e-11,-5.206098942302144e-11,-1.0926014087142125e-11,2.4095724225856367e-12,-2.0342888933974584e-11,-1.9192422529329407e-11,2.2533311445418036e-11,-2.2459712938239918e-11,-6.020095462560438e-12,-4.4336325242400926e-13,-1.4674841521389953e-11,1.599729160397969e-11,-2.498986978408952e-12,2.1541308237199798e-11,8.158289657015688e-12,5.265191450563836e-11,2.0927568468017812e-11,5.2888550934761785e-12,1.403326523910296e-11,-1.7680607776625316e-11,-5.0522839370217234e-12,-3.828037769417914e-12,5.432221034077596e-12,1.3425102450295479e-12,-7.459169762891506e-12,-1.0146411588590977e-11
