Run,NF,fb,xb1,xb2,xb3,xb4,xb5
1,50000,2.851532433546595,-0.028090783854065104,0.02975970864982255,-0.9873777089631057,-1.0115316550941675,0.04856985979269285
2,50000,2.147558824624383,0.0029003007632209116,-0.025635833897714122,-0.02002660695461783,-0.04204668105605147,-1.0497985029478185
3,50000,1.2204213350080337,0.004549022511412596,0.015295984652803424,0.051127366088778936,0.05150127540783503,-0.026027516644959493
4,50000,2.1230504859482977,0.05260574888507242,-0.0004773310098494807,0.0037986066584648134,-0.005022139289333399,-1.0490219294893768
5,50000,2.454576940423813,-0.012120520989566758,0.06948251781133263,-1.023598005548446,-0.03773843262073612,0.01489420291444521

Status,Full Max runs
