Algorithm,Function,Dimension,Success_Rate,Mean_NF_SuccessOnly,%SD_SuccessOnly,Best_Fit_Overall_Mean
M15_new,Six-Hump_Camel,2,100/100,2515.0,23.532346535837156,4.8708901356775417e-11
M15_new,Himmelblau,2,100/100,3591.61,27.537011380027238,5.328871639811748e-11
M15_new,Himmelblau_MD1,2,95/100,3017.6315789473683,16.671665247109335,0.007569546756174867
M15_new,Himmelblau_MD2,4,100/100,9632.46,30.723871226072085,6.400207627950739e-11
M15_new,Himmelblau_MD3,4,93/100,8359.10752688172,21.19833031537539,0.012580305738388203
M15_new,MD4,2,100/100,1236.43,21.89053589078494,3.2140625207486066e-11
